,movie_id,title,tags
238,98566,Teenage Mutant Ninja Turtles,the citi need heroes dark ha settl over new york citi as shredder and hi evil foot clan have an iron grip on everyth from the polic to the politicians the futur is grim until four unlik outcast brother rise from the sewer and discov their destini as teenag mutant ninja turtles the turtl must work with fearless report april and her wisecrack cameraman vern fenwick to save the citi and unravel shredder diabol plan martial_art terrorist hero mutat van turtl vigilant superhero based_on_comic_book ninja new_york_c sewer reboot science_experi 3d science_fict action adventur fantasi comedi megan_fox will_arnett william_fichtn jonathan_liebesman
239,49047,Gravity,dr ryan stone a brilliant medic engin on her first shuttl mission with veteran astronaut matt kowalski in command of hi last flight befor retiring but on a seemingli routin spacewalk disast strikes the shuttl is destroyed leav stone and kowalski complet aloneteth to noth but each other and spiral out into the black of space the deafen silenc tell them they have lost ani link to earth and ani chanc for rescue as fear turn to panic everi gulp of air eat away at what littl oxygen is left but the onli way home may be to go further out into the terrifi expans of space space_miss loss space astronaut trapped_in_spac science_fict thriller drama sandra_bullock george_clooney ed_harri alfonso_cuarón
240,9619,Dante's Peak,volcanologist harri dalton come to the sleepi town of dante peak to investig the recent rumbl of the dormant volcano the burg is name for befor long hi worst fear are realiz when a massiv erupt hits and immediately harry the mayor and the townspeopl find themselv fight for their live amid a catastroph nightmare helicopt small_town mayor evacu motel lava volcano cabin lover natural_disast partnership volcanologist rescu explos scientist seismograph volcanic_erupt rowboat catastroph acid county_fair abandoned_min volcanic_ash action adventur thriller pierce_brosnan linda_hamilton jamie_renée_smith roger_donaldson
241,308531,Teenage Mutant Ninja Turtles: Out of the Shadows,after supervillain shredder escap custody he join forc with mad scientist baxter stockman and two dimwit henchmen bebop and rocksteady to unleash a diabol plan to take over the world as the turtl prepar to take on shredder and hi new crew they find themselv face an even greater evil with similar intentions the notori krang brother_brother_relationship turtl sequel based_on_comic_book ninja rat fantasi action adventur comedi megan_fox stephen_amel will_arnett dave_green
242,166424,Fantastic Four,four young outsid teleport to a danger universe which alter their physic form in shock ways their live irrevoc upended the team must learn to har their daunt new abil and work togeth to save earth from a former friend turn enemy teleport transform telekinesi portal marvel_com superhero based_on_comic_book superhero_team fantastic_four body_horror invisible_woman action adventur science_fict miles_tel kate_mara michael_b_jordan josh_trank
243,1593,Night at the Museum,chao reign at the natur histori museum when night watchman larri daley accident stir up an ancient curse awaken attila the hun an armi of gladiators a tyrannosauru rex and other exhibits larri tri desper to keep the museum under control but he fight a lose battl until presid teddi roosevelt come to the rescue museum skeleton night_shift chao genghis_khan maya_civil natural_histori theodore_roosevelt dinosaur based_on_childrens_book magical_object security_guard duringcreditssting inanimate_objects_coming_to_lif action adventur comedi famili fantasi ben_stil jake_cherri carla_gugino shawn_levi
244,254128,San Andreas,in the aftermath of a massiv earthquak in california a rescuechopp pilot make a danger journey across the state in order to rescu hi estrang daughter california earthquak catastroph disaster_film 3d san_andrea san_andreas_california rescue_oper action drama thriller dwayne_johnson alexandra_daddario carla_gugino brad_peyton
245,714,Tomorrow Never Dies,a derang media mogul is stage intern incid to pit the world superpow against each other now 007 must take on thi evil mastermind in an adrenalinecharg battl to end hi reign of terror and prevent global pandemonium london_england england spi china news_broadcast intellig televis missil manipulation_of_the_media secret_intelligence_servic special_car tv_station media_tycoon navi motorcycl secret_servic hamburg_germani adventur action thriller pierce_brosnan jonathan_pryc michelle_yeoh roger_spottiswood
246,2024,The Patriot,after prove himself on the field of battl in the french and indian war benjamin martin want noth more to do with such things prefer the simpl life of a farmer but when hi son gabriel enlist in the armi to defend their new nation america against the british benjamin reluctantli return to hi old life to protect hi son rebel southern_usa loss_of_son martial_art gener loss_of_famili passion insurg french daughter south_carolina british based_on_true_stori gore mission drama histori war action mel_gibson heath_ledg joely_richardson roland_emmerich
247,163,Ocean's Twelve,danni ocean reunit with hi old flame and the rest of hi merri band of thiev in carri out three huge heist in rome pari and amsterdam  but a europol agent is hot on their heels sequel fabergé_egg dutch_eastindian_compani second part golden_egg goon thriller crime george_clooney brad_pitt catherine_zetajon steven_soderbergh
248,787,Mr. & Mrs. Smith,after five or six year of vanillawed bliss ordinari suburbanit john and jane smith are stuck in a huge rut unbeknownst to each other they are both coolli lethal highlypaid assassin work for rival organisations when they discov theyr each other next target their secret live collid in a spicy explos mix of wick comedy pentup passion nonstop action and hightech weaponry bomb assassin secret_ident secret assault_rifl gun married_coupl hitman decoy marriage_crisi marriag job dysfunctional_marriag gunfight bullet_wound action comedi drama thriller angelina_joli brad_pitt vince_vaughn doug_liman
249,262500,Insurgent,beatric prior must confront her inner demon and continu her fight against a power allianc which threaten to tear her societi apart based_on_novel revolut dystopia sequel dystopic_futur young_adult 3d diverg adventur science_fict thriller shailene_woodley theo_jam kate_winslet robert_schwentk
250,2567,The Aviator,a biopic depict the life of filmmak and aviat pioneer howard hugh from 1927 to 1947 dure which time he becam a success film produc and an aviat magnate while simultan grow more unstabl due to sever obsessivecompuls disorder ladykil pilot biographi woman aviat phobia us_congress flying_boat test_flight drama leonardo_dicaprio cate_blanchett kate_beckinsal martin_scorses
251,38745,Gulliver's Travels,travel writer lemuel gulliv take an assign in bermuda but end up on the island of liliput where he tower over it tini citizens journalist forbidden_lov princess royal_court 3d comedi jack_black amanda_peet emily_blunt rob_letterman
252,40805,The Green Hornet,britt reid seth rogen the heir to the largest newspap fortun in lo angeles is a spoil playboy who ha been thu far happi to lead an aimless life after hi father tom wilkinson dies britt meet kato jay chou a resourc compani employee realiz that they have the talent and resourc to make someth of their lives britt and kato join forc as costum crimefight to bring down the city mostpow criminal chudnofski christoph waltz bomb martial_art assassin vandal nightclub train knife parti playboy superhero reveng trap violenc kato car_chas meth_lab action crime comedi seth_rogen jay_chou christoph_waltz michel_gondri
253,53182,300: Rise of an Empire,base on frank miller latest graphic novel xerx and told in the breathtak visual style of the blockbust 300 thi new chapter of the epic saga take the action to a fresh battlefieldon the seaa greek gener themistokl attempt to unit all of greec by lead the charg that will chang the cours of the war 300 rise of an empire pit themistokl against the massiv invad persian forc led by mortalturnedgod xerx and artemesia the veng command of the persian navy based_on_graphic_novel ancient_greec duringcreditssting sea_battl hand_to_hand_combat minion naval_warfar 3d action war sullivan_stapleton eva_green lena_headey noam_murro
